filename,title,description,composition,conseil,catégories,brand,is_bio,weight_unit,manufacturer,gtin
milical-veloute-hyperproteine-p47869.jpg,"Velouté Protéiné aux 4 légumes, 17 portions | Milical  - Parapharmacie Boticinal","Bienfaits: Préparation en poudre à reconstituer pour velouté hyper-protéiné ditétique et riche en vitamines.Indications: Pour prévoir ou compenser un excès alimentaire.Actifs phares: 4 légumes : Pomme de terre, Céléri, Poireaux et Epinards.On aime: Sa formule Made In France !Velouté hyperprotéiné etriche en vitamines(A, B1, B2, B6, B9, C, D et E) ainsi qu'enminéraux(calcium, magnésium, fer et zinc).Il peut être utilisé pour remplacer une partie du repas.Velouté sans matières grasses ni graisses saturées et à teneur réduite en sel.Riche en protéines et source de fibres, le velouté Milical aux 4 légumes est un atout nutritionnel indispensable.3175681250376","Ingrédients**: Protéines de lait, maltodextrine, inuline, protéine de blé, tomate en poudre 6,7%, amidon modifié, minéraux (magnésium, potassium, calcium, sodium, fer, zinc), arômes naturels (sel,céleri), sel de mer, flocons de pommes de terre, flocons de poireaux 2%, épinards en poudre 1,7%, jus concentré de céleri 1,6%, lait écrémé en poudre, amidon, vitamines (c, e, a, d, b6, b1, b2, b9), extrait de levure, poivre, colorant curcumine.Fabriqué dans un atelier qui utilise des fruits à coques, du lupin, des oeufs, du sésame, du soja.Teneur pour 100 g% VNR* pour 100 gTeneur pour 1 portion (32 g de poudre + 200 ml d'eau)% VNR* pour 1 portion (32 g de poudre + 200 ml d'eau)MACRO-NUTRIMENTSÉnergie1385 kJ/327 kcal16%434 kJ/102 kcal5%Matières grasses0,8 g1%0,26 g0,4%dont acides gras saturés0,4 g2%0,1 g1%Glucides32 g12%10 g4%dont sucres7,5 g8%2,4 g3%Fibres alimentaires10 g3,2 gProtéines43 g86%14 g28%Sel2,8 g47%0,88 g15%VITAMINESVitamine A1757 µg220%562 µg70%Vitamine D7,5 µg150%2,4 µg48%Vitamine E16 mg133%5,1 mg43%Vitamine C124 mg155%40 mg75%Vitamine B12,6 mg236%0,83 mg75%Vitamine B22,7 mg193%0,86 mg61%Vitamine B62,7 mg193%0,86 mg61%Vitamine B9344 µg172%110 µg55%MINÉRAUXPotassium1127 mg56%361 mg18%Calcium1248 mg156%399 mg50%Magnésium432 mg115%138 mg37%Fer18 mg129%5,8 mg41%Zinc16 mg160%5,1 mg51%*Valeurs Nutritionnelles de Référence pour un adulte-type (8400 kJ/2000 kcal).**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.","Préparation en poudre à reconstituer pour velouté riche en protéines.Préparation avec shaker : Versez environ 200ml d'eau dans un shaker, ajoutez 6 dosettes de la préparation Milical, mélangez énergiquement jusqu'à dissolution. Laissez reposer 1 à 2 minutes.Préparation sans shaker : Versez environ 200ml d'eau dans un bol, ajoutez 6 dosettes de la préparation Milical, mélangez énergiquement jusqu'à compléte dissolution. Laissez reposer 1 à 2 minutes.Précautions d'emploi: Ne pas dépasser la dose journalière recommandée. À conserver de préférence au frais. Tenir hors de portée des jeunes enfants. Ce complément alimentaire ne se substitue pas à une alimentation variée et équilibrée ni à un mode de vie sain. Les personnes sous contrôle médical doivent demander conseil à leur pharmacien ou à leur médecin. Ne convient pas aux personnes allergiques à l'un des constituants.","['/Nutrition', '/Nutrition/Produits Diététiques', '/Nutrition/Produits Diététiques/Nutrition médicale', '/Nutrition/Produits Diététiques/Produits minceur', '/Nos Nouveautés', 'Milical']",Milical,Non,g,Milical,3175681250376
novophane_.png,"Novophane Reactional  - Cheveux & Ongles, 180 comprimés | Acm  - Parapharmacie Boticinal","Bienfaits: Contribue à renforcer les cheveux et les ongles.Indications: Pour les périodes de stress, fatigue ou post-grossesse.Durée de la cure: 3 mois.Actifs phares: Cannabis Sativa, Magnésium, Vitamine B6.On aime: Complément alimentaire Made In France !Novophane Reactional est un complément alimentaire qui contribue à redonner vigueur et renforcer les cheveux et les ongles chez les hommes et femmes connaissant une période de stress, fatigue ou après la grossesse.Il est formulé à base de Cannabis Sativa, Magnésium et Vitamine B6.L'huile de chanvre (cannabis sativa), très riches en acides gras essentiels, est reconnue pour ses propriétés nutritives qui renforcent les phanères (cheveux et ongles).La vitamine B6 est reconnue pour participer à la synthèse de la kératine (protéine présente dans les cheveux et les ongles).Enfin, le magnésium contribue à réduire la fatigue.3760095254760","Ingrédients**: Carbonate de magnésium, Oxyde de magnésium, Agent de charge : Cellulose microcristalline, Cystine, Antiagglomérant : Phosphate dicalcique, Méthionine, Huile de graine de chanvre (Cannabis Sativa L.), Antiagglomérant : Mono et Diglycérides d'acides gras, Biotine (D-Biotine), Extrait de prêle partie aérienne (Equisetum arvense L.), Citrate de zinc, Vitamine B3 (Niacine), Agent de charge : Croscarmellose sodique, Vitamine E (Succinate acide de D-alpha-tocophéryle), Vitamine B6 (Chlorhydrete de pyridoxine), Gluconate de cuivre, Agents d'enrobage : Hydroxypropylméthylcellulose, Cellulose microcristalline, Acide stéarique.**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.",Prendre 2 comprimés par jour au cours d'un repas pendant 3 mois.1 comprimé par jour à partir de 11 ans.À renouveler si nécessaire au cours de l'année.Précautions d'emploi: Un complément alimentaire ne doit pas se substituer à une alimentation variée et équilibrée et à un mode de vie sain. Ne pas dépasser la dose journalière recommandée. Déconseillé aux enfants de moins de 10 ans. Tenir hors de portée des jeunes enfants. À conserver à l'abri de la chaleur et de l'humidité.,"['/Nutrition', '/Nutrition/Beauté', '/Nutrition/Beauté/Cheveux & Ongles', '/Nos Nouveautés', 'Acm']",Acm,Non,g,Acm,3760095254760
8700216065009_zzzquil_doux_sommeil_30cts_pi_1_.png,"ZzzQuil Doux Sommeil - Fruit des Bois, 30 gommes | Zzzquil  - Parapharmacie Boticinal","Bienfaits: Aide à trouver rapidement le sommeil, sans somnolence le lendemain.Indications: Pour les personnes sujettes aux insomnies.Actifs phares: Mélatonine (faiblement dosée).On aime: Son délicieux goût fruit des bois !Les gommes à mâcher Zzzquil Doux Sommeil est un complément alimentaire formulé à base demélatonine faiblement dosée et d'un mélange de plantes (lavande et camomille) et qui contribue à unendormissement rapide, sans somnolence le lendemain.La mélatonine dosée à 0,5mg ne crée pas de dépendance etne provoque pas de somnolence le lendemain.La camomille et la lavande sont reconnues pour leurspropriétés relaxanteset leurseffets bénéfiques sur le sommeil.8700216065009","Ingrédients**: 1 gomme contient une faible dose (0,5 mg)* de Mélatonine, une hormone produite par le corps, 5 mg d'extrait de Camomille, 5 mg d'extrait de Lavande, 0,7 mg de Vitamine B6.*par rapport à 1 mg de ZzzQuil Sommeil**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.","A partir de 4 ans - Vous pouvez prendre jusqu'à 2 gommes maximum par jour selon vos besoins.Continuer à favoriser une routine de sommeil saine.Ne pas dépasser 14 jours de traitement.Prévoir au moins 6h de sommeil pour éviter la somnolence.Précautions d'emploi: Consultez votre médecin ou pharmacien avant utilisation si vous prenez un médicament, un produit pour le sommeil, si vous souffrez d'une maladie, si vous êtes une femme enceinte, allaitez ou essayez de tomber enceinte. Ne pas utiliser lors de l'exercice d'une activité nécessitant une vigilance soutenue. Ne pas consommer d’alcool lors de la prise concomitante du produit. Ne pas utiliser en cas d’hypersensibilité à ses ingrédients. Ne pas utiliser plus de 14 jours de suite chez l'enfant.Ne pas dépasser la dose journalière recommandée. Ne pas dépasser la dose journalière recommandée. Conserver hors de portée des jeunes enfants. Conserver à une température inférieure à 25°C dans un endroit frais et sec, à l'abri de la lumière directe du soleil. Les compléments alimentaires ne se substituent pas à une alimentation variée et équilibrée ni à un mode de vie sain. Pour plus de conseils, demandez à votre professionnel de santé.","['/Nutrition', '/Nutrition/Bien-être & Santé', '/Nutrition/Bien-être & Santé/Sommeil & Relaxation', '/Nos Nouveautés', 'Zzzquil']",Zzzquil,Non,g,Zzzquil,8700216065009
mam_original_nuit_-_sucettes_sym_triques_-_nuit_-_18_mois_et_plus_2_unit_s.jpg,"ORIGINAL NUIT - Sucettes Symétriques - Nuit - 18 Mois et Plus, 2 Unités | Mam  - Parapharmacie Boticinal","Pour qui :Bébés âgés de 18 mois et plusForme :SymétriqueSpécificité :Les sucettes brillent dans la nuitOn aime :Elles respectent la peau sensible de bébéRésultats :Les sucettes calment bébéLesSucettes Symétriques Original NuitdeMAMrépondent aux besoins des bébés âgés de 18 mois et plus.Elles sont en silicone doux SkinSoft, sans bpa, ni BPS, conformément à la réglementation en vigueur.Les sucettes ont une formeplateetsymétriquepour s'adapter à la bouche de bébé facilement.De plus, elles ont unecollerette arrondieainsi que différentes ouvertures pour que la peau fragile de bébé respire.Ainsi, les sucettes permettent d'éviter lesrougeurset lesirritationssur la peau.Le petit plus de ces sucettes symétriques est qu'ellesbrillentdans la nuit !Le lot contient2 sucettessymétriques.Coloris aléatoire au moment de la livraison.9001616835827",Silicone doux.,Nous vous conseillons de stériliser avant usage les sucettes MAM.,"['/Bébé & Maman', '/Bébé & Maman/Puériculture', '/Bébé & Maman/Puériculture/Sucettes', '/Nos Nouveautés', 'Mam']",Mam,Non,mg,Mam,9001616835827
cerave-cerave-3337875849302-front-0.png,"Pommade Réparatrice Intensive Visage & Corps, Peaux Très Sèches Abîmées Craquelées, 50ml | CeraVe  - Parapharmacie Boticinal","Pour qui :Peaux très sèches, abîmées, craquelées. Toute la famille.Résultats :Votre peau est apsisée et protégée.Actifs :3 céramides essentiels, Acide hyaluronique.Le + :Multi-usages visage, corps et lèvres.La Pommade Réparatrice Intensive Ceravea été développée avec des dermatologues.Enrichi aux3 céramides essentiels naturellement présents dans la peau et à l'acide hyaluronique, ce soin restaure la barrière cutanée.Il protège et apaise immédiatement les peaux très sèches, abîmées, craquelées.Sa texture pommade semi-occlusive forme une barrière protectrice,comme un effet pansement. Cela forme une protection pour les peaux abîmées tout en lui permettant de ""respirer"".S'utilise sur le visage, corps et les lèvres.Sans parfum. Sans alcool. Hypoallergénique. Texture transparente non collante.Pour toute lafamille : adultes et enfants.3337875849302",PETROLATUM • PARAFFINUM LIQUIDUM / MINERAL OIL • CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX • PARAFFIN • CAPRYLIC/CAPRIC TRIGLYCERIDE • DIMETHICONE • AQUA / WATER • CERAMIDE NP • CERAMIDE AP • CERAMIDE EOP • CARBOMER • TRIETHYL CITRATE • SODIUM LAUROYL LACTYLATE • SODIUM HYALURONATE • CHOLESTEROL • TOCOPHERYL ACETATE • TOCOPHEROL • CAPRYLYL GLYCOL • SYNTHETIC WAX • PANTHENOL • PHYTOSPHINGOSINE • XANTHAN GUM • BENZOIC ACID (F.I.L. Y70029424/1).,"Appliquez sur le visage, le corps et les lèvres autant que nécessaire. Évitez le contact direct avec les yeux. En cas de contact, rincezabondamment à l’eau. Appliquez sur peau saine.","['/Visage', '/Visage/Hydratant & Nourrissant/Crème Hydratante', '/Visage/Hydratant & Nourrissant', '/Corps', '/Corps/Soin du corps/Hydratants & Nourrissants', '/Corps/Soin du corps', '/Visage/Format Voyage', '/Nos Nouveautés', 'CeraVe']",CeraVe,Non,mL,CeraVe,3337875849302
pack-de-8-broettes-pour-broe-a-dents-oral-b-pro-sensitive-clean_boticinal.jpg,"SENSITIVE CLEAN PRO - Brossette de Rechange, 8 Unités | Oral b  - Parapharmacie Boticinal","Résultats :Les dents sont brossées avec précision et tout en douceur pour un sourire parfait ;Souplesse :SoupleOn aime :Sa technologie Clean Maximiser.Les brossettes Pro Sensitive Clean Pro Oral Bpossèdent des brins en forme de croix pouréliminer la plaque dentaire, ainsi que desbrins ultra fins et douxpour les gencives.Satechnologie CleanMaximiserfait passer les brins verts au jaune lorsque il faut changer la brossette afin de conserver unnettoyage optimal.Ces brossettes sont compatibles avec tous les manches Oral-B (sauf Pulsonic et iO).8006540896273",Composition not available,"Les dentistes recommandent de changer de brossette tous les 3 mois pour maintenir un nettoyage efficace. Si les brins sont écartés ou abimés, il est temps de changer la brossette.","['/Hygiène/Hygiène bucco-dentaire', '/Hygiène', '/Hygiène/Hygiène bucco-dentaire/Brossettes', '/Nos Nouveautés', 'Oral b']",Oral b,Non,mg,Oral b,8006540896273
oral-b-corss-action-brossettes-3-unite-boticinal.jpg,"PRO - Brossette de Rechange Cross Action, 3 Unités | Oral b  - Parapharmacie Boticinal","Résultats :Les dents sont brossées avec précision pour un sourire parfait ;Souplesse :DureOn aime :Sa technologie Clean Maximiser.Les brossettes Cross Action Oral-Bpossèdent des brins en forme de croix pouréliminer la plaque dentaire, ainsi que desbrins ultra fins et douxpour les gencives.Satechnologie CleanMaximiserfait passer les brins verts au jaune lorsque il faut changer la brossette afin de conserver unnettoyage optimal.Ces brossettes sont compatibles avec tous les manches Oral-B (sauf Pulsonic et iO).8006540895795",Composition not available,"Les dentistes recommandent de changer de brossette tous les 3 mois pour maintenir un nettoyage efficace. Si les brins sont écartés ou abimés, il est temps de changer la brossette.","['/Hygiène/Hygiène bucco-dentaire', '/Hygiène', '/Hygiène/Hygiène bucco-dentaire/Brossettes', '/Nos Nouveautés', 'Oral b']",Oral b,Non,mg,Oral b,8006540895795
oral-b-rechargeable-vitality-pro-blue-brush.jpg,VITALITY PRO - Brosse à Dents Electrique | Oral b  - Parapharmacie Boticinal,"Pour qui :Pour les adultes ;Résultats :Les dents sont nettoyées en profondeur, les gencives sont protégées ;On aime :Ses 3 modes de brossage pour s'adapter au besoin.La brosse à dents électrique Vitality Pro de Oral-Boffre unnettoyage doux et efficace, grâce à sa technologie de nettoyage 2D unique.La brossette ronde oscille et tourne pouréliminer jusqu'à 100% de plaque dentaireen plus par rapport à une brosse à dents manuelle.Elle entoure chaque dent pour unnettoyage en profondeur, tout en étantdouce pour les gencives.Elle propose3 modes de brossage: mode propreté, mode douceur et mode douceur plus.La brossette passe du vert au jaune pour indiquer qu'il est temps de changer de brossette.4210201446392",Composition not available,Le brossage de dents doit être réalisé après chaque repas.,"['/Hygiène/Hygiène bucco-dentaire', '/Hygiène/Hygiène bucco-dentaire/Brosses à dents', '/Hygiène', '/Nos Nouveautés', 'Oral b']",Oral b,Non,mg,Oral b,4210201446392
dermalibour-barrier-creme-isolante-apaisante-50ml-boticinal.jpg,"DERMALIBOUR+ BARRIER - Crème Isolante Apaisante - Mains - Peaux Irritées Agressées, 50ml | A-derma  - Parapharmacie Boticinal","Pour qui :Les mains irritées et agressées.Résultats beauté :La peau est protégée durablement et réparée en profondeur.Actifs :Cuivre/Zinc, Extrait de Plantules d'Avoine Rhealba, Cire d’Abeilles, Triglycérides, Glycérine.On aime :Son effet seconde peau.LaCrème Isolante Apaisante DERMALIBOUR+ BARRIER d'A-Dermaoffre une protection optimale aux mains irritées, constituant une barrière efficace contre les agressions extérieures, qu'elles soient d'origine domestique ou professionnelle.Grâce à soneffet ""seconde peau""et à sa formule haute tolérance sans silicone, cette crème constitue un allié essentielpour toute la famille.Lesbénéficesde cette crème sont multiples.Tout d'abord, elleisole et protègeles mains irritées des agressions extérieures grâce à son complexe d’actifs d'origine naturelle, le""Second Skin System"".Composé de Cire d’Abeilles, de Triglycérides et de Glycérine, ce système offre uneprotection efficaceen formant unebarrière naturellesur la peau.En plus de son action protectrice, la crèmeapaise et assainitles mains irritées qui ont été soumises à une sollicitation excessive.Elle offre un soulagement bienvenu et contribue àrestaurer le confort cutané.De plus, sarésistance exceptionnellepermet de maintenir son efficacité même aprèsjusqu’à cinq bainsdans différents types d'eau, que ce soit de l'eau douce, de mer ou chlorée.DERMALIBOUR+ BARRIER Crème Isolante s'impose ainsi comme un soin essentiel, offrant uneprotection durableet unapaisement nécessairepour maintenir la santé et le bien-être des mains, quel que soit le mode de vie de chacun.3282770391008",WATER (AQUA). MINERAL OIL (PARAFFINUM LIQUIDUM). CAPRYLIC/CAPRIC TRIGLYCERIDE. GLYCERIN. BUTYLENE GLYCOLHYDROGENATED VEGETABLE OIL. PEG-30 DIPOLYHYDROXYSTEARATE. ISODODECANE. ZEA MAYS (CORN) STARCH(ZEA MAYS STARCH). ZINC OXIDE. PEG-22/DODECYL GLYCOL COPOLYMER. BEESWAX (CERA ALBA). AVENA SATIVA (OAT) LEAF/STEM EXTRACT (AVENA SATIVA LEAF/STEM EXTRACT). CETYL ALCOHOL. CITRIC ACID. COPPER SULFATE. GLYCERYL STEARATE. MAGNESIUM SULFATE. O-CYMEN-5-OL. SODIUM HYDROXIDE. XANTHAN GUM. ZINC SULFATEIl est recommandé au consommateur de vérifier systématiquement la composition du produit avant son achat.,Etape 1 :Nettoyer préalablement la peau avec le CICA-Gel moussant DERMALIBOUR +.Etape 2 :Rincer abondamment et sécher.Etape 3 :Appliquer la Crème Isolante BARRIER DERMALIBOUR + avant exposition aux agressions extérieures et avant baignade sur la zone cutanée à protéger.,"['/Visage', '/Visage/Peau Sensible & Atopique', '/Corps', '/Corps/Soins spécifiques/Cicatrisants & Réparateurs', '/Corps/Mains', '/Corps/Mains/Hydratants', '/Corps/Soins spécifiques', '/Corps/Mains/Nourrissants', '/Visage/Peau Sensible & Atopique/Crème Réparatrice', '/Nos Nouveautés', 'A-derma']",A-derma,Non,mL,A-derma,3282770391008
creme-de-nuit-douce-removebg-preview.png,"ROSE ACTIVE - Crème de Nuit Douce - Visage - Peaux Normales à Sèches, 50ml | Condensé paris  - Parapharmacie Boticinal","Pour qui :Les peaux normales à sèches.Résultats beauté :La peau est hydratée et apaisée.Actifs :Rose du Désert, Bourgeon de Cèdre Japonais, Gatuline Renew, Vitamine F Forte.On aime :Sa formule composée à 97% d'ingrédients d'origine naturelle.LaCrème de Nuit Douce Rose Active de Condensé Parisest conçue spécialement pour les peaux normales à très sèches.Ce soin visage de nuit offre une expériencehydratante et apaisanteinégalée.Satexture fondante, enrichie en actifs naturels de Rose, procure à votre peau leréconfortdont elle a besoin.La Crème de Nuit Douceprépare délicatement votre peaupour une nuit de repos bien méritée.Grâce à unehydratation réguléeet unconfort apaisant, votre peau est choyée tout au long de la nuit.3700561700728","Aqua (Water), Caprylic/Capric Triglyceride, Glycerin, Squalane, C10-18 Triglycerides, Polyglyceryl-6 Distearate, Tapioca Starch, Linoleic Acid, Cetearyl Alcohol, Parfum (Fragrance), Benzyl Alcohol, Jojoba Esters, Oleic Acid, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Sodium Stearoyl Glutamate, Xanthan Gum, Palmitic Acid, Butylene Glycol, Salicylic Acid, Adenium Obesum Leaf Cell Extract, Stearic Acid, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Adenosine, Linolenic Acid, Sorbic Acid, Cryptomeria Japonica Bud Extract, Sodium Hydroxide, Citric Acid**La liste des ingrédients peut être soumise à des modifications. Nous vous conseillons également, de vérifier la liste des ingrédients située sur l'étui du produit acheté.",Appliquer une noisette de crème sur l'ensemble du visage et du coup le soir.,"['/Visage', '/Visage/Hydratant & Nourrissant', '/Visage/Hydratant & Nourrissant/Crème Hydratante Nuit', '/Nos Nouveautés', 'Condensé paris']",Condensé paris,Non,mL,Condensé paris,3700561700728
